학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,X,Y
B000001952,서울천왕초등학교,초등학교,2011-09-01,공립,본교,운영,서울특별시 구로구 천왕동 273-2,서울특별시 구로구 천왕로1길 11,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2024-11-08,37.48160957,126.8371548,2025-03-21,185596.804989019,542475.4824410212
B000005820,송림초등학교,초등학교,1971-03-01,공립,본교,운영,충청남도 서천군 장항읍 송림리 92-18,충청남도 서천군 장항읍 옥도로 14,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2024-11-08,36.02906728,126.6834586,2025-03-21,171469.89212287075,381316.29139386094
B000010538,고흥풍양중학교,중학교,1971-03-08,공립,본교,운영,전라남도 고흥군 풍양면 율치리 920-1,전라남도 고흥군 풍양면 풍양로 111,8490000,전라남도교육청,8591000,전라남도고흥교육지원청,2013-11-29,2024-11-08,34.57050307,127.2507366,2025-03-21,223008.26770176055,219476.4984921571
B000005195,해안초등학교,초등학교,1933-04-06,공립,본교,운영,강원특별자치도 양구군 해안면 현리 208 번지,강원특별자치도 양구군 해안면 펀치볼로 1341-33,7801000,강원특별자치도교육청,7952000,강원특별자치도양구교육지원청,2013-11-29,2024-11-08,38.28973994,128.1380368,2025-03-21,299563.55577731977,632773.6451441026
B000012178,신명고등학교,고등학교,1902-05-10,사립,본교,운영,대구광역시 중구 동산동 206,대구광역시 중구 국채보상로102길 48,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2024-11-08,35.86921572,128.5842516,2025-03-21,343083.20940337435,364692.36304998666
B000006488,순천남초등학교,초등학교,1906-04-01,공립,본교,운영,전라남도 순천시 저전동 90-3,전라남도 순천시 서문로 7,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2024-11-08,34.95047098,127.4828426,2025-03-21,244104.54142790995,261706.58964761248
B000009022,대전서중학교,중학교,1980-03-07,공립,본교,운영,대전광역시 서구 괴정동 266-4,대전광역시 서구 동서대로997번길 57,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.33577278,127.3740432,2025-03-21,233581.64252553994,415367.659082396
B000003549,삼산초등학교,초등학교,2001-03-02,공립,본교,운영,울산광역시 남구 삼산동 173,울산광역시 남구 남중로108번길 19,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.54461167,129.3496865,2025-03-21,413087.2114271433,330058.0217579184
B000007058,안동강남초등학교,초등학교,2003-03-01,공립,본교,운영,경상북도 안동시 정하동 272-1,경상북도 안동시 강남1길 78,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2024-11-08,36.55012319,128.731732,2025-03-21,355054.64654121676,440484.27430677984
B000012639,부원고등학교,고등학교,1981-03-02,사립,본교,운영,경기도 이천시 장호원읍 장호원리 261-6,경기도 이천시 장호원읍 서동대로 8857,7530000,경기도교육청,7741000,경기도이천교육지원청,2013-11-29,2024-11-08,37.11632267,127.6197342,2025-03-21,255079.72575846888,502102.0548290968
B000011464,대전도시과학고등학교,고등학교,1994-03-01,공립,본교,운영,대전광역시 유성구 원내동 404,대전광역시 유성구 진잠로42번길 35,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.29692473,127.319233,2025-03-21,228674.98450285086,411039.2297282985
B000005256,사직초등학교,초등학교,1982-04-02,공립,본교,운영,충청북도 청주시 서원구 사직동 38-4,충청북도 청주시 서원구 남사로 25,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2024-11-08,36.63065298,127.4773685,2025-03-21,242696.14979108266,448131.09613140766
B000005229,인흥초등학교,초등학교,1940-11-15,공립,본교,운영,강원특별자치도 고성군 토성면 인흥리 180번지,강원특별자치도 고성군 토성면 인흥1길 26,7801000,강원특별자치도교육청,7972000,강원특별자치도고성교육지원청,2013-11-29,2024-11-08,38.23650694,128.5506787,2025-03-21,335765.26562025776,627389.1863171865
B000010414,줄포중학교,중학교,1949-04-01,공립,본교,운영,전북특별자치도 부안군 줄포면 줄포리 272,전북특별자치도 부안군 줄포면 부안로 938,8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,2013-11-29,2024-11-08,35.59239753,126.6757583,2025-03-21,170615.42408245793,332867.41786264814
B000011898,진도국악고등학교,고등학교,1982-03-10,공립,본교,운영,전라남도 진도군 임회면 석교리 269,전라남도 진도군 임회면 석교길 20-4,8490000,전라남도교육청,8711000,전라남도진도교육지원청,2013-11-29,2024-11-08,34.40734383,126.1907454,2025-03-21,125595.04031314465,201645.4053202626
B000004161,서탄초등학교내수분교장,초등학교,1967-06-01,공립,분교,운영,경기도 평택시 서탄면 수월암리 1063,경기도 평택시 서탄면 수월암3길 61,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2024-11-08,37.11913615,127.0158515,2025-03-21,201408.76410795044,502234.65538356395
B000012431,수일고등학교,고등학교,2001-03-01,공립,본교,운영,경기도 수원시 장안구 조원동 21,경기도 수원시 장안구 수일로233번길 59,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2024-11-08,37.30766555,127.0178419,2025-03-21,201581.71565716347,523157.9902478941
B000006178,수곡초등학교,초등학교,1957-06-01,공립,본교,운영,전북특별자치도 정읍시 칠보면 반곡리 1050,전북특별자치도 정읍시 칠보면 여옥길 11,8321000,전북특별자치도교육청,8362000,전북특별자치도정읍교육지원청,2013-11-29,2024-11-08,35.56865549,126.9592235,2025-03-21,196303.52359055472,330185.58221609297
B000009866,화천중학교,중학교,1954-11-05,공립,본교,운영,강원특별자치도 화천군 하남면 위라리 502번지,강원특별자치도 화천군 하남면 춘화로 3348-9,7801000,강원특별자치도교육청,7942000,강원특별자치도화천교육지원청,2013-11-29,2024-11-08,38.09734604,127.7063832,2025-03-21,261961.64981204882,611040.8290825844
B000007700,이북초등학교,초등학교,1929-09-01,공립,본교,운영,경상남도 김해시 한림면 명동리 139,경상남도 김해시 한림면 한림로 98-9,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2024-11-08,35.30296392,128.8095701,2025-03-21,364590.3247661907,302209.04283847637
B000008543,남일중학교,중학교,1991-01-14,공립,본교,운영,부산광역시 동래구 안락동 183,부산광역시 동래구 온천천로531번길 49,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2024-11-08,35.19267621,129.1116161,2025-03-21,392327.35952517064,290513.9287110498
B000010261,군산자양중학교,중학교,1971-03-05,공립,본교,운영,전북특별자치도 군산시 옥구읍 선제리 716,전북특별자치도 군산시 옥구읍 우치산3길 40,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2013-11-29,2024-11-08,35.92543001,126.6767728,2025-03-21,170829.18313419574,369818.7688662108
B000010509,광양중학교,중학교,1947-03-01,공립,본교,운영,전라남도 광양시 광양읍 우산리 576,전라남도 광양시 광양읍 신재로 90,8490000,전라남도교육청,8551000,전라남도광양교육지원청,2013-11-29,2025-03-04,34.97992734,127.5898904,2025-03-21,253863.49084910285,265026.9768552637
B000003556,남산초등학교,초등학교,2005-09-01,공립,본교,운영,울산광역시 남구 옥동 1396,울산광역시 남구 거마로 17,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.53670642,129.2953159,2025-03-21,408176.0460610209,329064.4242881589
B000005290,봉덕초등학교,초등학교,2004-03-01,공립,본교,운영,충청북도 청주시 흥덕구 봉명동 2553,충청북도 청주시 흥덕구 덕암로68번길 9,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2024-11-08,36.65248489,127.4621668,2025-03-21,241324.8277302545,450547.1749834233
B000007899,노량초등학교,초등학교,1944-05-16,공립,본교,운영,경상남도 하동군 금남면 송문리 759-2,경상남도 하동군 금남면 제먼당길 60,9010000,경상남도교육청,9181000,경상남도하동교육지원청,2013-11-29,2024-11-08,34.95198419,127.8567061,2025-03-21,278253.80012455117,262103.1796063956
B000005273,경산초등학교,초등학교,1997-09-01,공립,본교,운영,충청북도 청주시 흥덕구 가경동 1513,충청북도 청주시 흥덕구 경산로 82-12,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2024-11-08,36.62521458,127.4406428,2025-03-21,239414.12880658527,447511.8866948906
B000007677,진영대창초등학교,초등학교,1919-04-01,공립,본교,운영,경상남도 김해시 진영읍 여래리 384-9,경상남도 김해시 진영읍 진영로 236,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2024-11-08,35.30172097,128.7389128,2025-03-21,358165.401368223,301956.0637462317
B000008126,숭실중학교,중학교,1897-10-10,사립,본교,운영,서울특별시 은평구 신사동 300-88,서울특별시 은평구 은평터널로7길 6,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2024-11-08,37.59297387,126.9047501,2025-03-21,191587.9383325324,554827.3648285738
B000006296,장수초등학교,초등학교,1912-05-01,공립,본교,운영,전북특별자치도 장수군 장수읍 장수리 195,전북특별자치도 장수군 장수읍 향교길 11-8,8321000,전북특별자치도교육청,8422000,전북특별자치도장수교육지원청,2013-11-29,2024-11-08,35.64818264,127.5220524,2025-03-21,247278.55957765944,339134.0270222949
B000013401,하동여자고등학교,고등학교,1963-01-05,사립,본교,운영,경상남도 하동군 하동읍 광평리 442,경상남도 하동군 하동읍 송림1길 30,9010000,경상남도교육청,9181000,경상남도하동교육지원청,2013-11-29,2024-11-08,35.0630426,127.7460148,2025-03-21,268050.711279118,274343.4171071646
B000006114,다송초등학교,초등학교,1959-03-30,공립,본교,운영,전북특별자치도 익산시 함열읍 다송리 477-1,전북특별자치도 익산시 함열읍 익산대로 1351,8321000,전북특별자치도교육청,8352000,전북특별자치도익산교육지원청,2013-11-29,2024-11-08,36.04098605,126.955724,2025-03-21,196009.97913843772,382593.34503693733
B000005140,여량초등학교,초등학교,1933-03-05,공립,본교,운영,강원특별자치도 정선군 여량면 여량리 127번지,강원특별자치도 정선군 여량면 서동로 2950,7801000,강원특별자치도교육청,7922000,강원특별자치도정선교육지원청,2013-11-29,2024-11-08,37.47201386,128.7279655,2025-03-21,352859.20350152865,542800.5860634425
B000013390,영산고등학교,고등학교,1951-09-01,공립,본교,운영,경상남도 창녕군 영산면 성내리 599,경상남도 창녕군 영산면 영산새싹길 13,9010000,경상남도교육청,9141000,경상남도창녕교육지원청,2013-11-29,2024-11-08,35.45914565,128.5271031,2025-03-21,338628.6687249113,319106.58493443683
B000008081,서광초등학교,초등학교,1946-11-07,공립,본교,운영,제주특별자치도 서귀포시 안덕면 서광리 337-1,제주특별자치도 서귀포시 안덕면 중산간서로 1842,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2024-11-08,33.28811748,126.3264105,2025-03-21,137255.70990851725,77406.70974395477
B000007243,진성초등학교,초등학교,1965-03-01,공립,본교,운영,경상북도 경산시 진량읍 황제리 194,경상북도 경산시 진량읍 진성로 115-5,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2013-11-29,2024-11-08,35.85354293,128.814866,2025-03-21,363945.7183388311,363315.2395562322
B000012118,사직고등학교,고등학교,1983-03-01,공립,본교,운영,부산광역시 동래구 사직동 632-8,부산광역시 동래구 쇠미로119번길 51,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2024-11-08,35.20328924,129.0562836,2025-03-21,387262.524208955,291585.9338548444
B000002434,봉래초등학교,초등학교,1896-03-01,공립,본교,운영,부산광역시 중구 영주동 582-2,부산광역시 중구 대영로 226번길 15,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2024-11-08,35.11148134,129.0360304,2025-03-21,385626.38364092086,281360.26976058655
B000006094,이리계문초등학교,초등학교,1921-04-01,공립,본교,운영,전북특별자치도 익산시 신용동 670-2,전북특별자치도 익산시 계문길 79-8,8321000,전북특별자치도교육청,8352000,전북특별자치도익산교육지원청,2013-11-29,2024-11-08,35.97303842,126.9433635,2025-03-21,194891.7063989577,375054.51107047516
B000002318,서울남성초등학교,초등학교,1968-03-01,공립,본교,운영,서울특별시 동작구 사당동 324-22,서울특별시 동작구 사당로23길 57-14,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2024-11-08,37.48444155,126.9760922,2025-03-21,197885.50359419957,542777.6079681023
B000008932,운리중학교,중학교,2006-03-01,공립,본교,운영,광주광역시 서구 풍암동 897,광주광역시 서구 풍암신흥로11번길 28,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2024-11-08,35.12170714,126.8629579,2025-03-21,187508.22549423893,280605.87298888783
