학구ID,학교ID,학교명,학교급구분,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,데이터기준일자,X,Y
Z000200554,B000009963,보은중학교,중학교,8000000,충청북도교육청,8051000,충청북도보은교육지원청,2023-03-22,265158.76652289386,432151.58160400623
Z000210172,B000009963,보은중학교,중학교,8000000,충청북도교육청,8051000,충청북도보은교육지원청,2023-03-22,265158.76652289386,432151.58160400623
Z000200119,B000008960,봉산중학교,중학교,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2023-03-22,185866.2283681221,290337.63528088405
Z000200017,B000008217,월계중학교,중학교,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2023-03-22,204594.77566253228,558978.8037113459
Z000200017,B000008217,월계중학교,중학교,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2023-03-22,184742.81701530935,291440.45115705964
Z000200728,B000026491,전주화정중학교,중학교,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2023-03-22,211781.96002780332,363784.21240834193
Z000200028,B000008260,문정중학교,중학교,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2023-03-22,208767.8586348948,524894.6205454431
Z000200028,B000008260,문정중학교,중학교,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2023-03-22,211466.94347859017,543202.3752524547
Z000200255,B000009375,흥진중학교,중학교,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2023-03-22,193690.995238058,528176.2309508275
Z000200260,B000009635,동구중학교,중학교,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2023-03-22,211899.9016227117,556982.2213535744
Z000201149,B000010900,영덕중학교,중학교,8750000,경상북도교육청,8901000,경상북도영덕교육지원청,2023-03-22,206429.22108189244,517686.8465159221
Z000201149,B000010900,영덕중학교,중학교,8750000,경상북도교육청,8901000,경상북도영덕교육지원청,2023-03-22,412532.0056831712,426809.7280323688
Z000201097,B000010821,청통중학교,중학교,8750000,경상북도교육청,8821000,경상북도영천교육지원청,2023-03-22,364583.9485278924,378606.9391404503
Z000200917,B000010549,삼광중학교,중학교,8490000,전라남도교육청,8601000,전라남도보성교육지원청,2023-03-22,231346.23892753889,248736.55381123448
Z000200917,B000010549,삼광중학교,중학교,8490000,전라남도교육청,8601000,전라남도보성교육지원청,2023-03-22,189951.40055990248,593880.1932436822
Z000201001,B000010647,소안중학교,중학교,8490000,전라남도교육청,8701000,전라남도완도교육지원청,2023-03-22,168244.0568966906,175426.3840436833
Z000200202,B000009272,범계중학교,중학교,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2023-03-22,196046.35898997128,531685.5300396292
Z000210272,B000009272,범계중학교,중학교,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2023-03-22,196046.35898997128,531685.5300396292
Z000210255,B000009272,범계중학교,중학교,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2023-03-22,196046.35898997128,531685.5300396292
Z000200411,B000009389,정왕중학교,중학교,7530000,경기도교육청,7781000,경기도시흥교육지원청,2023-03-22,177152.9194820525,526767.5229883583
Z000200045,B000008459,서라벌중학교,중학교,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2023-03-22,200941.84315766045,561885.6107489249
Z000200003,B000008108,신현중학교,중학교,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2023-03-22,170310.83722644686,546741.9072549997
Z000200003,B000008108,신현중학교,중학교,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2023-03-22,208100.4092811392,556096.7237207782
Z000200003,B000008108,신현중학교,중학교,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2023-03-22,213400.14677445928,528736.0182905558
Z000200003,B000008108,신현중학교,중학교,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2023-03-22,347764.1242058192,255970.94552060225
Z000201433,B000010786,선주중학교,중학교,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2023-03-22,318181.29782954487,394639.1297892
Z000210090,B000010786,선주중학교,중학교,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2023-03-22,318181.29782954487,394639.1297892
Z000210088,B000010786,선주중학교,중학교,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2023-03-22,318181.29782954487,394639.1297892
Z000210104,B000010833,화령중학교,중학교,8750000,경상북도교육청,8831000,경상북도상주교육지원청,2023-03-22,284801.07978345896,427530.33512952353
Z000201111,B000010833,화령중학교,중학교,8750000,경상북도교육청,8831000,경상북도상주교육지원청,2023-03-22,284801.07978345896,427530.33512952353
Z000200169,B000009092,매곡중학교,중학교,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2023-03-22,412746.4412076376,341192.4921454014
Z000200893,B000010523,석곡중학교,중학교,8490000,전라남도교육청,8571000,전라남도곡성교육지원청,2023-03-22,223071.4335577185,281222.8821705631
Z000201433,B000010773,송정여자중학교,중학교,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2023-03-22,321378.0505551773,391452.9994972676
Z000210090,B000010773,송정여자중학교,중학교,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2023-03-22,321378.0505551773,391452.9994972676
Z000210088,B000010773,송정여자중학교,중학교,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2023-03-22,321378.0505551773,391452.9994972676
Z000200011,B000008167,구로중학교,중학교,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2023-03-22,190338.1318664842,543871.083886081
Z000200379,B000009335,용인한빛중학교,중학교,7530000,경기도교육청,7751000,경기도용인교육지원청,2023-03-22,207520.57213351945,526434.0116507143
Z000200896,B000010527,구례북중학교,중학교,8490000,전라남도교육청,8581000,전라남도구례교육지원청,2023-03-22,239877.52312041732,295841.32438756386
Z000210010,B000009427,오성중학교,중학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2023-03-22,198254.7610126001,489983.0663402045
Z000210010,B000009427,오성중학교,중학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2023-03-22,348606.5381844678,363180.1402475859
Z000200248,B000009427,오성중학교,중학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2023-03-22,198254.7610126001,489983.0663402045
Z000200248,B000009427,오성중학교,중학교,7530000,경기도교육청,7631000,경기도평택교육지원청,2023-03-22,348606.5381844678,363180.1402475859
Z000200035,B000008341,이수중학교,중학교,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2023-03-22,199152.57935596936,542377.2899565082
Z000201055,B000010727,외동중학교,중학교,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2023-03-22,410454.59740478976,349168.2533194835
Z000200196,B000009212,서현중학교,중학교,7530000,경기도교육청,7551000,경기도성남교육지원청,2023-03-22,211814.0722837439,531232.3014597304
Z000200196,B000009212,서현중학교,중학교,7530000,경기도교육청,7551000,경기도성남교육지원청,2023-03-22,238569.4921078197,446889.0225418065
Z000200918,B000010556,예당중학교,중학교,8490000,전라남도교육청,8601000,전라남도보성교육지원청,2023-03-22,207037.4560103659,512085.30414356734
Z000200918,B000010556,예당중학교,중학교,8490000,전라남도교육청,8601000,전라남도보성교육지원청,2023-03-22,218119.3395826143,242730.7344078312
Z000210076,B000010683,포항여자중학교,중학교,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2023-03-22,412947.4690429681,386562.9714949041
Z000201043,B000010683,포항여자중학교,중학교,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2023-03-22,412947.4690429681,386562.9714949041
Z000201209,B000010975,마산중학교,중학교,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2023-03-22,342219.9512958975,290754.87761305145
Z000210283,B000009013,대전대화중학교,중학교,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2023-03-22,237176.31729272247,418220.36333746114
Z000210285,B000009013,대전대화중학교,중학교,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2023-03-22,237176.31729272247,418220.36333746114
Z000210284,B000009013,대전대화중학교,중학교,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2023-03-22,237176.31729272247,418220.36333746114
Z000200131,B000009013,대전대화중학교,중학교,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2023-03-22,237176.31729272247,418220.36333746114
Z000200186,B000009181,수원중학교,중학교,7530000,경기도교육청,7541000,경기도수원교육지원청,2023-03-22,201615.3698603708,518681.923981893
Z000200302,B000009452,장안여자중학교,중학교,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2023-03-22,183617.53463041483,497621.7094952744
Z000200635,B000026855,인주중학교,중학교,8140000,충청남도교육청,8181000,충청남도아산교육지원청,2023-03-22,169884.0872292191,538186.5189024326
Z000200635,B000026855,인주중학교,중학교,8140000,충청남도교육청,8181000,충청남도아산교육지원청,2023-03-22,190506.6458295867,474310.64953822887
Z000200838,B000010421,목포제일중학교,중학교,8490000,전라남도교육청,8501000,전라남도목포교육지원청,2023-03-22,145796.94813867944,244637.8625814372
Z000200114,B000008856,계양중학교,중학교,7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2023-03-22,176920.3398892069,552199.1137542098
Z000200016,B000008227,상명중학교,중학교,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2023-03-22,205998.0364511246,561050.1447909214
Z000200010,B000008166,오류중학교,중학교,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2023-03-22,186394.8478704668,545358.8023377211
Z000201047,B000010716,신라중학교,중학교,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2023-03-22,400281.3919726625,364188.2385357304
Z000201047,B000010716,신라중학교,중학교,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2023-03-22,381588.4532939645,287781.5316295333
Z000201147,B000010905,남정중학교,중학교,8750000,경상북도교육청,8901000,경상북도영덕교육지원청,2023-03-22,412992.7130420951,412132.4856009148
Z000200068,B000025610,일광중학교,중학교,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2023-03-22,402062.6210526677,298781.2479147634
Z000200077,B000008736,영남중학교,중학교,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2023-03-22,380774.2278485918,277209.14822580863
Z000200077,B000008736,영남중학교,중학교,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2023-03-22,338949.812360992,359272.01504017937
Z000200077,B000008736,영남중학교,중학교,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2023-03-22,190801.64573488652,544235.1559953023
Z000200200,B000009647,녹양중학교,중학교,7530000,경기도교육청,7561000,경기도의정부교육지원청,2023-03-22,202484.7009746263,573552.0403545866
Z000210025,B000009647,녹양중학교,중학교,7530000,경기도교육청,7711000,경기도포천교육지원청,2023-03-22,202484.7009746263,573552.0403545866
Z000200218,B000009291,선일중학교,중학교,7530000,경기도교육청,7611000,경기도안산교육지원청,2023-03-22,182626.6762394129,526252.3257815656
Z000210339,B000011127,거제고현중학교,중학교,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2023-03-22,348592.79810890753,254761.62530930445
Z000201263,B000011127,거제고현중학교,중학교,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2023-03-22,348592.79810890753,254761.62530930445
